,Total Long Distance Charges,Total Revenue,Contract_Two Year,Payment Method_Credit Card,Internet Service,Contract_Month-to-Month,Internet Type_None,Total Charges,Internet Type_Fiber Optic,Contract_One Year,Tenure in Months,Monthly Charge,Number of Dependents,Offer_Offer E,Number of Referrals,Churn Label,Latitude,Longitude
5258,484.00000000000006,3590.4,1,0,1,0,0,3046.4,0,0,55,57.55,0,0,1,1,37.306612,-122.080621
5259,1174.6000000000001,8849.96,1,0,1,0,0,7723.9,1,0,70,114.2,0,0,1,1,37.306612,-122.080621
5260,228.29999999999998,485.79999999999995,1,1,0,0,1,257.5,0,0,10,25.75,1,0,5,0,37.306612,-122.080621
5261,314.82,522.8199999999999,0,1,0,1,1,208.0,0,0,11,20.25,0,0,0,0,37.306612,-122.080621
5262,2566.8,10013.7,0,0,1,1,0,7446.9,1,0,69,103.95,0,0,1,1,37.441931,-121.878502
5263,107.01,2348.6700000000005,0,0,1,0,0,2243.9,0,1,29,75.35,0,0,0,0,37.441931,-121.878502
5264,3141.63,10462.68,1,0,1,0,0,7321.05,1,0,67,111.05,0,0,8,0,37.441931,-121.878502
5265,186.16,1088.41,0,0,1,1,0,902.25,0,0,13,65.85,0,0,1,0,37.441931,-121.878502
5266,0.0,1880.85,0,1,1,1,0,1880.85,0,0,39,48.95,0,0,0,1,37.351214,-121.952417
5267,882.36,4335.3,0,0,1,1,0,3457.9,1,0,36,97.35,0,0,3,1,37.351214,-121.952417
5268,1225.4299999999998,7230.219999999999,0,0,1,0,0,6038.55,1,1,67,89.55,1,0,10,0,37.351214,-121.952417
5269,8.34,77.59,0,1,0,0,1,69.25,0,1,3,19.45,0,0,0,0,37.351214,-121.952417
5270,998.76,4562.56,0,1,1,0,0,3563.8,0,1,58,60.3,0,0,1,1,37.311088,-121.961786
5271,1532.48,4678.38,0,1,1,1,0,3145.9,1,0,32,98.85,0,0,3,0,37.311088,-121.961786
5272,2972.16,10368.31,0,0,1,0,0,7396.15,1,1,64,115.0,0,0,1,0,37.311088,-121.961786
5273,2010.56,6986.709999999999,1,0,1,0,0,4976.15,0,0,61,81.0,3,0,1,0,37.311088,-121.961786
5274,0.0,24.75,0,0,1,1,0,24.75,0,0,1,24.75,3,0,0,1,37.238758,-121.828375
5275,76.0,1551.95,0,1,1,1,0,1493.55,1,0,20,70.55,0,0,0,0,37.238758,-121.828375
5276,2881.67,7750.07,1,1,1,0,0,4868.4,0,0,67,74.0,2,0,5,0,37.238758,-121.828375
5277,1251.25,5125.35,0,0,1,0,0,3874.1,0,1,65,61.35,2,0,0,0,37.238758,-121.828375
5278,23.7,74.15,0,0,1,1,0,50.45,0,0,1,50.45,0,1,0,1,38.32153,-120.236358
5279,7.8,26.650000000000002,0,0,0,1,1,18.85,0,0,1,18.85,0,0,0,0,38.32153,-120.236358
5280,288.53,1067.78,1,0,0,0,1,779.25,0,0,43,19.65,0,0,0,0,38.32153,-120.236358
5281,27.08,47.03,0,1,0,1,1,19.95,0,0,1,19.95,0,1,0,0,38.32153,-120.236358
5282,1888.6000000000001,5512.900000000001,0,0,1,1,0,3624.3,1,0,38,94.65,0,0,1,1,38.233879,-120.861666
5283,904.9499999999999,2043.75,1,0,0,0,1,1138.8,0,0,45,24.65,1,0,7,0,38.233879,-120.861666
5284,1284.1200000000001,6284.62,1,0,1,0,0,4890.5,0,0,58,86.1,0,0,3,0,38.233879,-120.861666
5285,157.70000000000002,1288.55,0,1,1,1,0,1130.85,0,0,19,59.8,0,0,3,0,38.233879,-120.861666
5286,20.23,120.48,0,1,1,1,0,100.25,1,0,1,100.25,0,1,0,1,38.227285,-121.02789
5287,2335.8999999999996,7710.15,1,1,1,0,0,5264.25,0,0,70,76.1,0,0,4,0,38.227285,-121.02789
5288,344.12,480.87,0,1,0,0,1,136.75,0,1,7,19.45,2,0,0,0,38.227285,-121.02789
5289,1346.3999999999999,4878.65,0,0,1,1,0,3532.25,1,0,40,83.85,0,0,0,0,38.227285,-121.02789
5290,172.24,496.54,0,0,1,1,0,324.3,1,0,4,79.9,0,1,0,1,38.166791,-121.14207
5291,361.13,5352.63,0,0,1,0,0,4991.5,0,1,67,72.35,0,0,0,0,38.166791,-121.14207
5292,0.0,3128.55,1,0,1,0,0,3008.55,0,0,62,48.7,2,0,6,0,38.166791,-121.14207
5293,2627.28,11174.43,1,0,1,0,0,8547.15,1,0,72,118.2,0,0,0,0,38.166791,-121.14207
5294,370.94,1988.44,0,0,1,1,0,1617.5,1,0,17,94.4,0,0,0,1,37.80821,-121.308401
5295,158.8,284.85,0,0,0,1,1,126.05,0,0,5,19.35,0,1,0,1,37.80821,-121.308401
5296,359.54999999999995,1708.5,0,0,1,1,0,1348.95,1,0,17,78.9,0,0,1,0,37.80821,-121.308401
5297,2368.0,8185.45,1,0,1,0,0,5817.45,0,0,64,90.6,1,0,3,0,37.80821,-121.308401
5298,8.03,27.979999999999997,0,0,0,1,1,19.95,0,0,1,19.95,3,0,1,1,37.612612,-121.108568
5299,220.3,845.26,0,0,1,1,0,659.65,1,0,10,70.1,0,0,1,1,37.612612,-121.108568
5300,1063.8,2154.3999999999996,1,1,0,0,1,1090.6,0,0,54,20.4,3,0,3,0,37.612612,-121.108568
5301,1049.1000000000001,3195.6000000000004,0,0,1,1,0,2146.5,1,0,26,85.75,0,0,0,0,37.612612,-121.108568
5302,441.59999999999997,2628.0,0,0,1,1,0,2186.4,1,0,23,99.25,0,0,1,1,38.224869,-119.755729
5303,2112.59,5478.4400000000005,0,0,1,1,0,3365.85,1,0,43,77.85,0,0,0,1,38.224869,-119.755729
5304,806.6500000000001,1917.8500000000001,0,0,1,1,0,1111.2,0,0,17,65.75,0,0,0,0,38.224869,-119.755729
5305,585.9,1600.15,1,0,0,0,1,1014.25,0,0,42,22.95,3,0,1,0,38.224869,-119.755729
5306,642.4499999999999,1754.2999999999997,0,0,1,1,0,1111.85,1,0,15,79.75,0,0,0,1,37.316807,-120.855753
5307,2195.69,7043.040000000001,0,0,1,1,0,4847.35,1,0,49,100.85,0,0,3,0,37.316807,-120.855753
5308,480.72,1524.1200000000001,0,0,1,1,0,1043.4,1,0,12,79.95,0,0,0,0,37.316807,-120.855753
5309,270.59999999999997,2508.15,0,0,1,1,0,2237.55,0,0,41,55.7,0,0,0,0,37.316807,-120.855753
5310,1192.2,4238.35,0,0,1,1,0,3046.15,1,0,30,100.05,0,0,1,1,37.474396,-120.875917
5311,252.0,1650.6,0,1,1,1,0,1398.6,0,0,20,64.4,0,0,0,0,37.474396,-120.875917
5312,1824.4399999999998,3510.59,1,0,0,0,1,1686.15,0,0,68,25.75,1,0,10,0,37.474396,-120.875917
5313,22.96,188.46,1,1,0,0,1,165.5,0,0,8,20.15,3,1,1,0,37.474396,-120.875917
5314,31.799999999999997,304.0,0,0,1,1,0,272.2,1,0,3,85.8,0,0,0,1,37.609095,-121.263381
5315,35.77,116.27000000000001,0,0,1,1,0,80.5,1,0,1,80.5,0,0,0,1,37.609095,-121.263381
5316,1130.22,6966.87,0,0,1,0,0,5826.65,1,1,54,105.85,1,0,0,0,37.609095,-121.263381
5317,1372.8,7609.55,0,0,1,1,0,6236.75,1,0,60,104.95,0,0,0,0,37.609095,-121.263381
5318,43.67,124.22,0,0,1,1,0,80.55,1,0,1,80.55,0,0,1,1,38.488431,-122.752839
5319,441.0,977.35,0,0,0,1,1,536.35,0,0,25,20.15,0,0,0,0,38.488431,-122.752839
5320,39.61,60.06,0,0,0,1,1,20.45,0,0,1,20.45,0,0,0,0,38.488431,-122.752839
5321,393.99,7801.58,1,1,1,0,0,7430.75,1,0,69,110.05,0,0,0,0,38.488431,-122.752839
5322,30.96,578.61,0,0,1,1,0,547.65,1,0,6,99.95,0,0,0,1,38.25485,-122.461799
5323,2744.32,10275.12,1,0,1,0,0,7530.8,1,0,67,111.2,1,0,6,0,38.25485,-122.461799
5324,189.99,851.54,0,0,1,1,0,661.55,1,0,9,75.6,0,0,0,0,38.25485,-122.461799
5325,20.91,238.35999999999999,0,0,1,1,0,217.45,1,0,3,74.5,0,0,0,0,38.25485,-122.461799
5326,155.92,976.2199999999999,0,0,1,1,0,740.3,1,0,8,94.7,0,0,0,1,41.163637,-123.704841
5327,1387.84,4559.39,0,1,1,0,0,3131.55,1,1,32,94.8,3,0,1,0,41.163637,-123.704841
5328,0.0,4558.85,1,1,1,0,0,4478.85,0,0,72,65.25,3,0,9,0,41.163637,-123.704841
5329,699.6,1035.55,0,1,0,0,1,335.95,0,1,15,20.35,3,0,10,0,41.163637,-123.704841
5330,28.73,48.18,0,0,0,1,1,19.45,0,0,1,19.45,2,0,1,1,40.267158,-123.805913
5331,895.39,2116.94,0,0,1,1,0,1221.55,0,0,23,54.25,0,0,6,0,40.267158,-123.805913
5332,486.0,2352.45,1,1,0,0,1,1866.45,0,0,72,25.45,0,0,0,0,40.267158,-123.805913
5333,416.76000000000005,2758.3100000000004,0,0,1,1,0,2341.55,1,0,23,93.5,0,0,0,0,40.267158,-123.805913
5334,38.8,108.8,0,0,1,1,0,70.0,1,0,1,70.0,0,0,1,1,40.809636,-124.189977
5335,451.35,1565.9,0,0,1,1,0,1114.55,1,0,15,75.35,0,0,6,0,40.809636,-124.189977
5336,496.08,8386.33,1,0,1,0,0,7880.25,1,0,72,109.65,0,0,2,0,40.809636,-124.189977
5337,674.31,4509.860000000001,0,0,1,0,0,3835.55,1,1,39,100.0,3,0,9,0,40.809636,-124.189977
5338,300.45000000000005,1670.65,0,0,1,1,0,1270.2,1,0,15,86.2,0,0,0,1,40.170357,-123.417298
5339,362.90000000000003,736.4000000000001,1,1,0,0,1,373.5,0,0,19,19.95,0,0,0,0,40.170357,-123.417298
5340,89.3,504.25,0,1,0,1,1,414.95,0,0,19,20.6,2,0,6,0,40.170357,-123.417298
5341,2114.38,9822.08,1,0,1,0,0,7707.7,1,0,71,109.25,0,0,7,0,40.170357,-123.417298
5342,56.04,87.59,0,0,0,1,1,31.55,0,0,2,19.5,0,0,0,1,38.384648,-121.578701
5343,2698.9199999999996,8342.32,0,1,1,0,0,5643.4,1,1,54,105.4,0,0,0,1,38.384648,-121.578701
5344,83.42999999999999,717.28,0,1,1,1,0,633.85,1,0,9,75.2,0,0,0,0,38.384648,-121.578701
5345,511.39000000000004,723.34,0,1,0,0,1,211.95,0,1,11,20.0,0,0,0,0,38.384648,-121.578701
5346,432.8,1423.7,0,0,1,1,0,990.9,1,0,10,99.85,0,0,5,1,38.274451,-121.259201
5347,29.1,48.95,0,1,0,1,1,19.85,0,0,1,19.85,2,0,0,0,38.274451,-121.259201
5348,974.18,2663.08,1,1,0,0,1,1688.9,0,0,67,26.3,2,0,2,0,38.274451,-121.259201
5349,269.56,5173.76,1,0,1,0,0,4904.2,1,0,46,104.4,0,0,0,0,38.274451,-121.259201
5350,173.88,7435.88,0,0,1,0,0,7262.0,1,1,69,104.05,0,0,0,1,38.375325,-121.507935
5351,2535.77,8680.97,0,0,1,0,0,6145.2,1,1,61,98.45,1,0,4,0,38.375325,-121.507935
5352,668.7800000000001,1037.8300000000002,1,1,0,0,1,369.05,0,0,17,19.45,0,0,0,0,38.375325,-121.507935
5353,2847.15,6935.5,0,0,1,1,0,4018.35,1,0,57,74.3,2,0,4,0,38.375325,-121.507935
5354,4.8,79.14999999999999,0,0,1,1,0,74.35,1,0,1,74.35,0,0,0,1,38.240419,-121.587535
5355,39.66,113.96,0,1,1,1,0,74.3,1,0,1,74.3,0,1,0,1,38.240419,-121.587535
5356,1896.3000000000002,3073.3500000000004,1,0,0,0,1,1177.05,0,0,63,19.15,3,0,2,0,38.240419,-121.587535
5357,551.78,4870.13,1,0,1,0,0,4318.35,0,0,47,90.5,3,0,10,0,38.240419,-121.587535
5358,1392.3000000000002,4575.25,0,1,1,0,0,3182.95,0,1,39,80.0,0,0,1,1,39.23754,-120.720196
5359,1006.71,1622.06,0,1,0,0,1,615.35,0,1,23,24.8,0,0,0,0,39.23754,-120.720196
5360,502.34999999999997,3545.95,0,1,1,0,0,3043.6,0,1,51,59.9,0,0,0,0,39.23754,-120.720196
5361,1527.1200000000001,7710.42,1,1,1,0,0,6093.3,0,0,72,83.55,2,0,4,0,39.23754,-120.720196
5362,34.44,196.89,0,0,1,1,0,162.45,1,0,2,76.5,0,1,0,1,38.35363,-121.44195
5363,3361.1400000000003,11084.84,1,0,1,0,0,7723.7,1,0,71,106.0,0,0,3,1,38.35363,-121.44195
5364,415.48,5659.93,0,0,1,0,0,5244.45,1,1,52,100.3,2,0,7,0,38.35363,-121.44195
5365,1878.63,4103.13,0,1,1,0,0,2224.5,0,1,39,58.6,0,0,0,0,38.35363,-121.44195
5366,36.55,253.45,0,0,1,1,0,216.9,0,0,5,49.2,0,1,0,1,38.694081,-121.694431
5367,78.12,232.77,0,0,1,1,0,154.65,0,0,3,55.1,2,1,0,1,38.694081,-121.694431
5368,464.4,2496.35,0,0,1,1,0,2031.95,1,0,20,98.55,0,0,0,0,38.694081,-121.694431
5369,99.06,141.96,0,0,0,1,1,42.9,0,0,2,20.4,2,0,0,0,38.694081,-121.694431
5370,23.63,83.73,0,0,1,1,0,60.1,0,0,1,60.1,0,1,0,1,38.625096,-121.383658
5371,1423.52,4402.719999999999,0,0,1,1,0,2979.2,1,0,31,94.5,0,0,0,0,38.625096,-121.383658
5372,1146.86,2384.16,0,0,1,1,0,1237.3,0,0,26,49.15,0,0,0,0,38.625096,-121.383658
5373,643.71,1410.48,0,1,0,0,1,776.25,0,1,43,19.2,1,0,10,0,38.625096,-121.383658
5374,1079.04,3510.39,0,1,1,1,0,2431.35,1,0,24,99.3,0,0,0,1,38.687367,-121.34848
5375,922.87,3606.0699999999997,0,1,1,1,0,2683.2,1,0,31,88.65,0,0,9,0,38.687367,-121.34848
5376,438.88,1644.38,0,1,1,1,0,1205.5,1,0,16,69.95,0,0,0,0,38.687367,-121.34848
5377,1507.1599999999999,2279.56,1,1,0,0,1,802.35,0,0,41,20.15,0,0,0,0,38.687367,-121.34848
5378,699.66,2181.56,0,0,1,1,0,1451.9,1,0,18,80.65,0,0,0,1,39.292334,-121.320597
5379,0.0,4754.3,1,1,1,0,0,4754.3,0,0,72,65.1,0,0,7,0,39.292334,-121.320597
5380,0.0,3755.15,0,0,1,0,0,3635.15,0,1,70,51.05,0,0,10,0,39.292334,-121.320597
5381,600.02,1067.72,1,0,0,0,1,467.7,0,0,19,24.9,1,0,1,0,39.292334,-121.320597
5382,2006.0500000000002,3027.8500000000004,0,0,0,0,1,1021.8,0,1,53,20.8,0,0,1,1,40.080342,-120.957805
5383,5.1,24.65,0,1,0,1,1,19.55,0,0,1,19.55,0,0,0,0,40.080342,-120.957805
5384,179.01,1109.06,0,0,1,1,0,930.05,0,0,13,72.8,2,0,4,0,40.080342,-120.957805
5385,2107.8,6908.900000000001,0,1,1,0,0,4801.1,0,1,60,79.0,0,0,0,0,40.080342,-120.957805
5386,268.18,2261.98,0,0,1,1,0,1993.8,1,0,22,90.0,0,0,0,1,39.281194,-122.226568
5387,1280.84,7007.99,1,1,1,0,0,5727.15,0,0,71,80.4,0,0,2,0,39.281194,-122.226568
5388,261.44,1655.99,0,0,1,1,0,1394.55,0,0,19,69.6,0,0,0,0,39.281194,-122.226568
5389,78.84,1465.84,0,1,1,1,0,1387.0,1,0,18,74.15,0,0,0,0,39.281194,-122.226568
5390,1389.13,2441.48,1,0,0,0,1,1052.35,0,0,53,19.75,0,0,0,1,39.082568,-121.55325
5391,1514.1299999999999,4391.18,0,0,1,0,0,2877.05,0,1,41,68.6,0,0,0,0,39.082568,-121.55325
5392,1153.92,5913.47,1,0,1,0,0,4759.55,0,0,64,74.35,0,0,2,0,39.082568,-121.55325
5393,505.08,850.98,0,0,0,0,1,345.9,0,1,18,20.05,3,0,1,0,39.082568,-121.55325
5394,232.25,719.1,0,0,1,1,0,486.85,1,0,5,93.9,0,0,0,1,40.722733,-122.109666
5395,694.8,2169.7,0,1,1,1,0,1474.9,0,0,30,50.0,0,0,10,0,40.722733,-122.109666
5396,4.41,75.61,0,0,0,0,1,71.2,0,1,3,20.25,0,0,0,0,40.722733,-122.109666
5397,0.0,770.4,1,1,1,0,0,770.4,0,0,21,35.1,0,0,0,0,40.722733,-122.109666
5398,1198.77,4194.219999999999,0,0,1,1,0,2995.45,0,0,31,91.15,0,0,1,1,41.121108,-122.336613
5399,287.28,4473.58,0,0,1,1,0,4186.3,1,0,42,94.2,0,0,1,1,41.121108,-122.336613
5400,884.12,3355.72,1,0,1,0,0,2471.6,0,0,31,80.55,0,0,9,0,41.121108,-122.336613
5401,1056.4,1878.75,0,0,0,0,1,854.9,0,1,40,20.4,3,0,0,0,41.121108,-122.336613
5402,1374.84,4608.44,0,1,1,1,0,3233.6,1,0,38,83.9,0,0,0,1,41.831901,-123.487478
5403,929.53,5999.179999999999,0,0,1,0,0,5069.65,1,1,49,100.6,0,0,0,1,41.831901,-123.487478
5404,910.57,1389.3200000000002,1,0,0,0,1,478.75,0,0,23,20.4,1,0,1,0,41.831901,-123.487478
5405,10.16,121.21,0,0,1,1,0,111.05,0,0,2,44.9,0,0,0,0,41.831901,-123.487478
5406,44.11,118.81,0,0,1,1,0,74.7,1,0,1,74.7,0,1,0,1,40.343213,-121.815412
5407,292.79999999999995,4766.25,1,0,1,0,0,4473.45,1,0,48,96.9,0,0,1,0,40.343213,-121.815412
5408,57.400000000000006,608.6999999999999,0,1,1,1,0,551.3,0,0,10,55.55,2,0,6,0,40.343213,-121.815412
5409,0.0,3751.15,1,0,1,0,0,3751.15,0,0,61,61.45,3,0,8,0,40.343213,-121.815412
5410,45.36,103.50999999999999,0,0,0,1,1,58.15,0,0,3,19.8,0,1,0,1,40.559177,-120.612113
5411,0.0,3028.3,0,0,1,1,0,2978.3,0,0,55,54.55,0,0,1,1,40.559177,-120.612113
5412,0.0,1983.15,0,1,1,0,0,1983.15,0,1,66,29.45,0,0,0,0,40.559177,-120.612113
5413,767.52,4412.57,0,0,1,1,0,3645.05,1,0,41,88.5,2,0,0,0,40.559177,-120.612113
5414,34.32,259.92,0,0,1,1,0,225.6,0,0,4,50.9,3,1,1,1,41.027281,-120.669427
5415,1695.92,7442.67,1,1,1,0,0,5746.75,1,0,68,84.4,1,0,3,0,41.027281,-120.669427
5416,0.0,185.75,0,1,1,1,0,135.75,0,0,4,35.0,0,0,0,0,41.027281,-120.669427
5417,128.66,427.96000000000004,0,0,0,1,1,299.3,0,0,14,20.05,0,0,0,0,41.027281,-120.669427
5418,1044.42,3559.7200000000003,0,0,1,1,0,2515.3,1,0,26,98.35,0,0,0,1,39.227434,-120.091806
5419,566.28,1781.8799999999999,0,0,1,1,0,1215.6,1,0,13,94.1,0,0,1,1,39.227434,-120.091806
5420,258.63,3827.9300000000003,0,0,1,1,0,3419.3,1,0,37,90.35,0,0,4,0,39.227434,-120.091806
5421,3536.64,9250.84,1,0,1,0,0,5714.2,0,0,72,80.2,3,0,7,0,39.227434,-120.091806
5422,87.24,452.64,0,0,1,1,0,365.4,1,0,4,91.65,0,1,1,1,39.246654,-120.029273
5423,854.91,4656.21,0,0,1,0,0,3801.3,0,1,59,65.5,0,0,6,0,39.246654,-120.029273
5424,103.2,186.5,0,1,0,1,1,83.3,0,0,4,20.05,0,0,0,0,39.246654,-120.029273
5425,1176.8000000000002,5092.200000000001,0,1,1,1,0,3915.4,1,0,40,96.35,2,0,4,0,39.246654,-120.029273
5426,0.0,722.75,0,0,1,1,0,712.75,0,0,14,50.75,0,0,0,1,34.127194,-118.295647
5427,13.61,88.11,0,0,1,1,0,74.5,1,0,1,74.5,0,0,0,1,34.127194,-118.295647
5428,582.3,2112.8999999999996,0,0,1,1,0,1530.6,0,0,30,55.3,0,0,0,0,34.127194,-118.295647
5429,190.38,343.68,1,0,0,0,1,153.3,0,0,6,25.4,3,1,8,0,34.127194,-118.295647
5430,647.28,1556.03,0,1,1,1,0,908.75,0,0,18,50.3,0,0,4,0,34.127194,-118.295647
5431,99.47999999999999,684.9300000000001,0,0,1,1,0,575.45,1,0,6,94.5,0,1,0,1,33.917145,-118.401554
5432,118.64999999999999,356.05,0,0,1,1,0,177.4,0,0,3,64.5,3,1,0,0,33.917145,-118.401554
5433,166.79999999999998,1708.75,0,0,1,1,0,1441.95,0,0,30,49.9,0,0,4,0,33.917145,-118.401554
5434,2524.32,8557.42,1,1,1,0,0,6033.1,0,0,72,84.45,0,0,8,0,33.917145,-118.401554
5435,212.52,6673.070000000001,1,1,1,0,0,6460.55,1,0,69,92.45,0,0,9,0,33.917145,-118.401554
5436,43.52,63.72,0,0,0,1,1,20.2,0,0,1,20.2,0,0,0,1,34.115192,-118.61017
5437,2715.7000000000003,9822.7,0,1,1,1,0,7107.0,1,0,65,111.05,0,0,0,0,34.115192,-118.61017
5438,2719.36,3839.26,1,1,0,0,1,1119.9,0,0,56,19.8,1,0,2,0,34.115192,-118.61017
5439,1064.2,7488.9,1,0,1,0,0,6424.7,0,0,68,91.7,0,0,10,0,34.115192,-118.61017
5440,216.44,3015.44,0,0,1,0,0,2799.0,1,1,28,100.35,2,0,8,0,34.115192,-118.61017
5441,1551.66,8533.01,1,1,1,0,0,6981.35,1,0,66,106.05,0,0,0,1,33.991782,-118.479229
5442,1766.16,9225.210000000001,1,0,1,0,0,7459.05,1,0,72,100.9,0,0,0,0,33.991782,-118.479229
5443,3493.44,11596.99,1,0,1,0,0,8013.55,1,0,72,116.45,0,0,0,0,33.991782,-118.479229
5444,1113.8600000000001,7222.51,0,1,1,0,0,6018.65,1,1,61,100.7,1,0,5,0,33.991782,-118.479229
5445,504.71999999999997,2106.22,0,0,1,1,0,1601.5,1,0,18,85.6,3,0,1,0,33.991782,-118.479229
5446,0.0,77.15,0,1,1,1,0,77.15,0,0,2,40.4,0,1,0,1,33.833181,-118.292062
5447,48.87,276.87,0,1,1,1,0,228.0,1,0,3,74.1,0,0,1,1,33.833181,-118.292062
5448,1772.46,5693.76,0,1,1,0,0,3921.3,1,1,43,94.35,0,0,0,0,33.833181,-118.292062
5449,516.5,3130.6,0,0,1,0,0,2614.1,0,1,50,54.9,0,0,4,0,33.833181,-118.292062
5450,85.1,215.6,1,0,1,0,0,130.5,0,0,2,59.5,4,1,8,0,33.833181,-118.292062
5451,29.63,100.03,0,0,1,1,0,70.4,1,0,1,70.4,0,1,0,1,33.778436,-118.118648
5452,351.52,1116.07,0,0,1,1,0,764.55,0,0,13,56.0,1,0,0,0,33.778436,-118.118648
5453,490.10999999999996,2078.36,0,0,1,0,0,1588.25,1,1,17,96.65,0,0,1,0,33.778436,-118.118648
5454,372.93,3035.71,0,0,1,1,0,2674.15,1,0,31,83.85,0,0,1,0,33.778436,-118.118648
5455,2402.64,11025.19,1,1,1,0,0,8670.1,1,0,72,117.5,1,0,9,0,33.778436,-118.118648
5456,252.98000000000002,584.28,0,0,1,0,0,331.3,0,1,7,49.75,0,1,4,1,34.145695,-117.95982
5457,1755.98,4110.780000000001,0,1,1,0,0,2354.8,0,1,38,62.3,0,0,0,1,34.145695,-117.95982
5458,21.119999999999997,255.02,0,1,0,0,1,233.9,0,1,11,20.6,0,0,7,0,34.145695,-117.95982
5459,35.88,55.08,0,1,0,1,1,19.2,0,0,1,19.2,0,0,0,0,34.145695,-117.95982
5460,34.28,53.980000000000004,0,1,0,1,1,19.7,0,0,1,19.7,3,0,2,0,34.145695,-117.95982
5461,0.0,226.45,0,0,1,1,0,226.45,0,0,8,30.45,0,1,0,1,34.165383,-118.123752
5462,1151.04,1805.59,0,0,0,0,1,654.55,0,1,32,20.55,0,0,0,0,34.165383,-118.123752
5463,1289.6,7330.6,0,0,1,1,0,5931.0,1,0,65,90.65,0,0,1,0,34.165383,-118.123752
5464,1124.24,2947.66,0,0,1,0,0,1843.05,0,1,23,78.55,0,0,0,0,34.165383,-118.123752
5465,32.45,563.6,0,0,1,1,0,531.15,0,0,11,51.1,0,0,0,0,34.165383,-118.123752
5466,274.47,811.1700000000001,0,0,1,1,0,526.7,1,0,7,80.3,0,0,0,1,34.178068,-118.615714
5467,2702.05,8026.55,1,0,1,0,0,5324.5,0,0,65,84.2,0,0,8,0,34.178068,-118.615714
5468,16.34,61.89,0,0,1,1,0,45.55,0,0,1,45.55,0,1,0,0,34.178068,-118.615714
5469,1616.16,2264.0,0,1,0,0,1,677.05,0,1,37,19.8,1,0,1,0,34.178068,-118.615714
5470,108.16,191.91,0,1,0,1,1,83.75,0,0,4,20.7,0,0,0,0,34.178068,-118.615714
5471,232.0,996.95,0,0,1,1,0,764.95,1,0,8,84.9,0,0,1,1,34.133809,-117.523724
5472,0.0,4103.9,1,0,1,0,0,4103.9,0,0,67,59.55,0,0,1,0,34.133809,-117.523724
5473,23.38,594.43,0,0,1,1,0,571.05,0,0,7,78.5,0,1,0,0,34.133809,-117.523724
5474,1286.55,1756.55,1,1,0,0,1,470.0,0,0,27,19.85,0,0,0,0,34.133809,-117.523724
5475,2146.56,5231.8099999999995,0,0,1,0,0,2985.25,0,1,48,60.6,0,0,1,0,34.133809,-117.523724
5476,293.34000000000003,560.69,0,0,1,1,0,267.35,0,0,6,49.65,0,1,0,1,32.805518,-117.169052
5477,19.85,40.35,0,1,0,1,1,20.5,0,0,1,20.5,0,0,0,1,32.805518,-117.169052
5478,420.65999999999997,4352.72,1,0,1,0,0,3959.15,1,0,41,98.8,0,0,0,0,32.805518,-117.169052
5479,1045.01,1634.26,0,1,0,0,1,589.25,0,1,31,20.1,0,0,0,0,32.805518,-117.169052
5480,3128.26,10162.86,1,0,1,0,0,6994.6,1,0,71,99.0,0,0,5,0,32.805518,-117.169052
5481,0.0,853.0,0,0,1,1,0,853.0,0,0,25,34.0,0,0,1,1,32.827238,-117.089287
5482,1149.68,6758.08,0,1,1,0,0,5608.4,1,1,56,99.75,0,0,9,0,32.827238,-117.089287
5483,2291.7599999999998,10769.460000000001,1,0,1,0,0,8477.7,1,0,72,116.85,1,0,1,0,32.827238,-117.089287
5484,0.0,70.55,0,1,1,1,0,30.55,0,0,1,30.55,0,0,0,0,32.827238,-117.089287
5485,298.96,853.4100000000001,0,0,1,1,0,554.45,0,0,8,65.45,0,1,0,0,32.827238,-117.089287
5486,2986.9,7746.65,1,1,1,0,0,4759.75,0,0,70,65.3,0,0,1,1,34.183286,-117.221722
5487,3168.0,9298.85,1,1,1,0,0,6130.85,1,0,72,84.5,2,0,4,0,34.183286,-117.221722
5488,529.4399999999999,842.4399999999999,1,0,0,0,1,313.0,0,0,12,25.4,3,0,8,0,34.183286,-117.221722
5489,366.66,545.46,0,1,0,1,1,178.8,0,0,9,19.85,0,0,0,0,34.183286,-117.221722
5490,17.25,36.9,0,0,0,1,1,19.65,0,0,1,19.65,0,1,0,1,34.122501,-117.320138
5491,2565.99,9163.24,1,0,1,0,0,6597.25,1,0,63,104.8,3,0,4,0,34.122501,-117.320138
5492,648.48,1985.28,0,0,1,0,0,1336.8,0,1,21,64.85,0,0,0,0,34.122501,-117.320138
5493,152.0,597.85,0,1,1,1,0,445.85,0,0,8,54.75,0,1,10,0,34.122501,-117.320138
5494,22.3,146.95000000000002,0,0,1,1,0,84.65,1,0,1,84.65,0,0,0,1,33.920907,-117.489426
5495,17.81,38.209999999999994,0,0,0,1,1,20.4,0,0,1,20.4,0,0,0,0,33.920907,-117.489426
5496,2284.0800000000004,9417.53,0,1,1,0,0,7133.45,1,1,62,115.05,0,0,0,0,33.920907,-117.489426
5497,1078.98,5301.93,0,0,1,1,0,4222.95,1,0,42,100.3,0,0,0,0,33.920907,-117.489426
5498,0.0,347.25,0,0,1,1,0,347.25,0,0,13,31.05,0,0,0,1,33.655421,-117.391751
5499,761.94,4660.99,0,1,1,0,0,3899.05,1,1,34,116.25,0,0,0,0,33.655421,-117.391751
